prd_id,prd_key,prd_nm,prd_cost,prd_line,prd_start_dt,prd_end_dt
5117,AC-LO-249-62,LL LL Crankset - Blue- 62,3437.0,R ,2013-08-03,2014-10-16
1580,CO-FO-268-60,ML Touring Front Wheel - Blue- 60,1076.0,M ,2020-06-16,
4459,AC-PU-978-44,ML Hydration Pack - Silver- 44,3059.0,S ,2015-09-12,
5634,AC-PU-979-42,LL ML Fork - Silver- 42,3189.0,T ,2012-07-27,2017-04-24
6715,CL-GL-175-62,ML Men's Bib - Silver- 62,345.0,T ,2017-08-23,2018-04-01
252,AC-PU-297-52,HL Mountain Bike Socks - Silver- 52,3097.0,M ,2014-12-27,
1450,CL-SH-828-52,ML Taillights - Silver- 52,2128.0,S ,2023-02-26,2026-08-20
1628,CL-VE-754-38,ML ML Road Front Wheel - Yellow- 38,2097.0,T ,2023-03-29,2027-12-06
1088,CL-SO-995-48,ML LL Touring Seat/Saddle - Yellow- 48,1991.0,T ,2023-04-23,
6396,CL-VE-153-62,ML LL Road Frame - Red- 62,1225.0,T ,2013-11-26,
1693,CO-MF-650-58,ML ML Fork - Black- 58,800.0,S ,2013-10-28,2013-06-30
3989,CO-HB-631-44,LL Front Derailleur - Blue- 44,986.0,S ,2019-12-31,2021-07-27
2681,CL-TI-955-52,LL Mountain Bike Socks - Yellow- 52,32.0,T ,2014-02-13,2013-10-16
4665,CL-CA-655-48,ML LL Road Rear Wheel - Red- 48,1978.0,S ,2017-08-06,
265,CO-BB-588-48,LL LL Road Front Wheel - Black- 48,2756.0,S ,2021-01-19,
1089,AC-PU-389-52,HL LL Road Frame - Yellow- 52,,T ,2011-07-30,2013-06-18
1528,CL-VE-955-60,HL Sport - Black- 60,579.0,R ,2018-06-20,
2843,CO-RF-848-52,LL Men's Bib - Red- 52,391.0,M ,2020-08-11,
4332,CL-BS-796-38,LL HL Road Front Wheel - Yellow- 38,546.0,M ,2021-03-01,
4986,AC-PA-760-38,ML ML Mountain Pedal - White- 38,175.0,T ,2019-01-12,
1448,AC-BC-579-38,HL ML Mountain Handlebars - Silver- 38,821.0,T ,2021-12-24,
1723,CO-HS-944-62,LL Mountain Bike Socks - Yellow- 62,1686.0,T ,2019-10-27,2021-12-20
345,CO-BB-984-38,LL ML Fork - Silver- 38,2741.0,R ,2013-03-15,
5840,BI-MB-423-48,HL Rear Derailleur - Silver- 48,1049.0,R ,2014-12-15,
2468,AC-HP-270-48,LL HL Road Frame - Yellow- 48,1496.0,R ,2019-04-17,2021-06-25
3038,CO-HB-311-42,HL HL Mountain Rear Wheel - Blue- 42,2512.0,T ,2017-11-29,2020-11-21
5683,CO-HB-579-52,LL Long - White- 52,927.0,M ,2015-07-27,2017-11-28
6649,CL-BS-423-42,LL Full - Yellow- 42,436.0,S ,2013-04-17,
5306,CO-DE-993-52,LL LL Road Seat/Saddle - Yellow- 52,1684.0,,2020-07-16,2023-02-05
2072,CO-FO-415-52,LL ML Crankset - Blue- 52,3406.0,S ,2024-11-30,2028-04-02
4138,AC-LO-965-48,HL Chain - Yellow- 48,2050.0,M ,2017-09-03,2022-04-13
3441,AC-FE-447-48,HL LL Touring Seat/Saddle - Red- 48,2225.0,R ,2022-02-10,
5370,CO-HS-243-48,HL LL Bottom Bracket - Yellow- 48,2058.0,,2012-02-12,
4166,AC-TT-652-52,HL HL Road Front Wheel - Red- 52,1488.0,T ,2021-01-23,
4702,CO-MF-569-60,HL LL Touring Handlebars - Yellow- 60,2759.0,S ,2013-09-01,
1708,CO-BB-167-58,HL HL Headset - Silver- 58,1292.0,S ,2013-01-28,2013-11-20
4359,CL-TI-436-58,ML ML Headset - Blue- 58,866.0,R ,2017-10-15,
6707,AC-LO-270-42,LL Half - White- 42,2390.0,R ,2015-03-16,2014-12-25
3151,BI-MB-631-42,ML HL Bottom Bracket - Red- 42,3252.0,,2019-06-06,
388,CO-HB-112-38,HL ML Mountain Frame - Yellow- 38,,S ,2024-04-20,
2998,AC-HP-132-52,HL Full - Blue- 52,428.0,R ,2021-09-24,2025-05-15
4813,CO-TF-406-52,ML Touring Tire - Red- 52,2406.0,R ,2021-06-24,2023-08-13
6877,AC-HP-647-42,LL ML Mountain Seat/Saddle - Black- 42,1083.0,R ,2019-09-08,2020-09-03
3422,AC-TT-882-58,HL ML Road Front Wheel - Black- 58,876.0,S ,2014-06-19,
510,CO-TF-101-38,ML LL Mountain Pedal - Silver- 38,2587.0,M ,2022-05-01,
5858,CO-CH-572-44,HL Touring Tire - Silver- 44,2411.0,R ,2015-11-23,
3485,CL-SH-267-60,LL Touring Tire Tube - Red- 60,2415.0,S ,2011-06-03,
1873,CL-TI-285-38,ML HL Crankset - Blue- 38,2243.0,T ,2022-07-15,
6487,CO-BB-122-38,ML Bike Wash - Yellow- 38,217.0,T ,2012-10-02,2015-04-25
1211,AC-FE-293-48,HL Road - Yellow- 48,2132.0,R ,2015-11-14,
3471,AC-FE-548-62,LL HL Touring Seat/Saddle - White- 62,922.0,M ,2018-12-24,2018-10-10
4384,AC-LI-849-58,LL ML Mountain Tire - White- 58,1687.0,T ,2014-09-12,
3800,AC-BR-432-62,LL ML Road Front Wheel - Silver- 62,2987.0,T ,2022-08-25,
5301,CL-BS-588-58,HL Fender Set - Blue- 58,1200.0,S ,2023-06-17,2024-05-14
5032,CO-DE-286-38,HL Mountain Bottle Cage - Silver- 38,1126.0,T ,2023-10-29,
438,AC-FE-340-58,LL LL Mountain Rear Wheel - Black- 58,2290.0,S ,2021-07-02,2024-02-23
1028,BI-RB-938-60,HL Taillights - Silver- 60,3221.0,M ,2011-04-27,
5703,CO-PD-729-38,LL Mountain - Black- 38,1216.0,,2020-04-07,
1198,CO-DE-762-62,ML Full - Silver- 62,195.0,R ,2021-12-18,2026-01-22
239,CL-GL-177-48,HL HL Road Front Wheel - Silver- 48,3038.0,M ,2012-01-24,2012-12-19
1867,CO-CH-271-48,ML Women's Tights - White- 48,448.0,M ,2015-10-07,2020-06-15
771,CO-CS-205-62,LL LL Road Tire - Black- 62,789.0,T ,2018-07-29,
3674,CL-GL-301-62,LL AWC Logo Cap - White- 62,334.0,S ,2013-10-19,
6724,AC-LI-791-52,HL HL Mountain Frame - Yellow- 52,3353.0,R ,2016-04-14,
435,CL-SO-411-58,ML HL Mountain Pedal - Yellow- 58,3427.0,,2017-05-01,
4311,BI-MB-702-48,LL HL Touring Frame - Red- 48,2263.0,R ,2024-04-12,
5533,CL-SH-262-58,HL HL Touring Frame - Silver- 58,1773.0,T ,2016-01-03,2019-06-11
4299,AC-BS-301-48,HL HL Mountain Pedal - Blue- 48,250.0,S ,2014-05-28,
4750,CO-HB-990-48,ML Full - Black- 48,332.0,S ,2021-04-19,2022-08-19
3653,CO-MF-924-38,HL Mountain Tire Tube - Silver- 38,2954.0,T ,2018-02-10,2021-11-26
4338,AC-PU-537-42,ML LL Touring Seat/Saddle - Black- 42,360.0,M ,2011-11-20,
3220,AC-CL-497-44,ML Touring Pedal - Yellow- 44,264.0,M ,2015-04-04,2019-01-09
5271,AC-HP-518-44,LL HL Headset - Red- 44,1365.0,T ,2024-10-28,
5987,CL-TI-618-44,HL ML Mountain Front Wheel - Black- 44,3152.0,T ,2011-08-24,2014-11-20
5199,AC-BR-178-52,HL Touring Tire - Silver- 52,2845.0,M ,2018-11-09,2023-06-05
878,CO-BR-811-52,ML Mountain Bike Socks - Red- 52,828.0,R ,2019-12-02,
3153,AC-HE-316-58,LL HL Mountain Tire - Silver- 58,3157.0,R ,2017-02-02,2018-02-27
3216,AC-LO-638-62,LL HL Road Front Wheel - Black- 62,90.0,T ,2024-09-05,
5664,AC-HE-887-44,HL LL Road Frame - Silver- 44,,T ,2016-02-16,
5712,CO-TF-231-52,LL Classic Vest - Blue- 52,2694.0,,2019-01-17,2021-07-28
6391,CL-SH-291-58,ML Front Brakes - Silver- 58,1684.0,R ,2021-09-18,
3749,CL-TI-695-42,ML Road Tire Tube - Yellow- 42,2858.0,M ,2012-08-01,
5702,CL-GL-175-62,ML Men's Bib - Silver- 62,345.0,T ,2017-08-23,2018-04-01
361,AC-FE-817-52,LL HL Road Seat/Saddle - White- 52,3247.0,R ,2016-07-31,
2012,CL-SO-156-44,LL ML Mountain Seat/Saddle - White- 44,3461.0,R ,2013-12-02,2018-07-06
4528,CL-GL-410-58,HL ML Mountain Seat/Saddle - Yellow- 58,2077.0,S ,2019-05-15,
6303,BI-MB-890-52,ML LL Touring Seat/Saddle - Yellow- 52,3230.0,M ,2015-11-03,2019-05-16
912,CO-MF-739-60,ML HL Road Handlebars - Silver- 60,3393.0,T ,2020-08-02,
5972,CL-SO-216-62,LL ML Mountain Rear Wheel - Yellow- 62,,M ,2015-05-31,
6581,AC-LI-810-62,HL HL Fork - Red- 62,1087.0,R ,2021-08-22,
1654,CL-VE-264-62,LL Touring Rear Wheel - White- 62,2625.0,,2017-02-20,2021-03-24
3160,CO-TF-718-52,ML Touring Tire Tube - Red- 52,,R ,2012-05-10,2015-01-27
3727,AC-LI-147-48,ML Road Bottle Cage - Red- 48,347.0,T ,2021-04-30,
1064,BI-TB-782-62,ML Fender Set - Yellow- 62,112.0,M ,2022-04-03,2025-03-19
2042,BI-TB-922-48,HL ML Bottom Bracket - White- 48,3372.0,T ,2022-08-03,
3091,CO-CS-423-42,LL ML Mountain Tire - White- 42,1796.0,M ,2015-07-01,
3504,CO-DE-680-48,HL HL Bottom Bracket - Black- 48,2395.0,R ,2016-02-10,
5892,CO-RF-601-52,HL ML Mountain Rear Wheel - Yellow- 52,,T ,2017-10-16,2020-10-13
6368,CO-DE-722-38,LL LL Road Seat/Saddle - Blue- 38,1902.0,M ,2019-04-13,
5831,CL-TI-995-52,LL HL Crankset - Yellow- 52,312.0,M ,2019-03-09,
4419,CL-JE-828-62,LL ML Mountain Seat/Saddle - Silver- 62,2758.0,R ,2011-07-31,
2547,BI-TB-868-48,HL LL Mountain Handlebars - Black- 48,,S ,2021-02-11,2021-11-12
5406,CO-HB-885-38,HL ML Road Pedal - Black- 38,2897.0,R ,2024-12-27,
416,CO-DE-482-48,ML Hydration Pack - Yellow- 48,2879.0,T ,2018-12-01,2021-03-05
5707,AC-LO-772-44,ML Touring - Black- 44,750.0,R ,2019-07-08,
1357,CO-FO-449-62,ML LL Bottom Bracket - Silver- 62,972.0,S ,2021-11-25,
6127,AC-LO-564-44,HL ML Mountain Tire - Yellow- 44,,M ,2012-10-05,2014-03-15
3346,AC-HE-307-42,HL Mountain Bike Socks - Black- 42,858.0,R ,2016-04-01,
5716,CO-HB-648-42,ML HL Mountain Frame - Red- 42,3101.0,S ,2023-03-25,
3507,CL-SO-657-52,HL LL Mountain Frame - Red- 52,1647.0,R ,2025-01-14,
3448,AC-CL-387-48,ML Front Brakes - Yellow- 48,2316.0,R ,2023-03-06,2027-11-22
5195,CO-CS-728-52,HL HL Road Front Wheel - Black- 52,3375.0,S ,2024-02-25,2027-12-18
6874,CL-TI-183-44,ML Bike Wash - Black- 44,3461.0,R ,2019-10-03,
5205,CL-VE-619-44,LL HL Touring Handlebars - Red- 44,1085.0,S ,2023-01-22,2024-04-11
5138,AC-PU-866-60,LL LL Mountain Front Wheel - Blue- 60,342.0,S ,2015-06-10,2014-05-26
1455,CO-HB-236-52,HL Rear Brakes - Yellow- 52,82.0,T ,2019-02-24,
4294,CO-BB-310-58,HL HL Touring Seat/Saddle - White- 58,-1772.0,R ,2012-04-14,
4062,CO-PD-996-52,ML LL Touring Frame - Yellow- 52,3409.0,R ,2016-05-07,
2941,CO-CS-528-60,ML HL Touring Frame - Silver- 60,3005.0,T ,2013-05-20,2015-07-17
3543,CL-CA-652-44,LL Racing Socks - Yellow- 44,3135.0,M ,2024-07-16,
2875,CO-CS-561-42,LL ML Mountain Frame - White- 42,,R ,2019-01-26,
5547,AC-PU-491-60,HL HL Mountain Seat/Saddle - Black- 60,2095.0,M ,2020-11-15,2023-12-05
2192,AC-CL-753-38,ML ML Road Pedal - Blue- 38,1299.0,S ,2011-07-10,2014-05-10
1079,CL-JE-779-44,LL Touring - Yellow- 44,1686.0,R ,2018-12-27,2020-05-09
1869,CL-JE-351-38,LL HL Road Frame - White- 38,1677.0,R ,2013-03-29,
3443,CL-GL-798-38,ML ML Mountain Handlebars - Yellow- 38,3395.0,M ,2015-08-02,2016-09-20
4979,CL-TI-976-42,ML ML Mountain Tire - Black- 42,1367.0,T ,2018-04-28,
3260,CO-DE-754-48,LL ML Road Frame - Red- 48,2985.0,T ,2024-10-24,
6377,AC-HP-728-48,LL Rear Brakes - Black- 48,3498.0,M ,2023-12-19,2027-06-30
2887,CL-TI-365-44,ML HL Touring Seat/Saddle - Blue- 44,1743.0,T ,2016-04-08,
5680,CL-TI-148-62,ML Road - Yellow- 62,792.0,S ,2023-12-30,
3607,CL-VE-198-44,ML LL Touring Frame - Silver- 44,1639.0,,2020-12-16,
5982,CO-SA-862-60,HL ML Road Pedal - Black- 60,1588.0,S ,2018-06-30,2019-02-10
3288,CO-TF-485-62,ML Chain - Blue- 62,962.0,S ,2018-07-25,2022-06-19
4195,CL-GL-274-42,LL ML Headset - Black- 42,841.0,R ,2015-02-16,2018-02-21
1348,CL-CA-509-38,ML Minipump - Blue- 38,2202.0,M ,2023-03-17,2026-07-01
2904,CO-CH-426-52,ML LL Touring Frame - White- 52,3341.0,M ,2022-11-11,2024-12-30
4445,CO-FO-270-58,ML LL Mountain Rear Wheel - Blue- 58,356.0,T ,2016-03-19,2016-12-05
4795,CL-TI-775-38,HL Hitch Rack - Blue- 38,1898.0,R ,2011-09-21,
5219,CO-HB-488-42,LL LL Mountain Tire - Silver- 42,1427.0,S ,2023-07-21,
5921,CL-GL-528-42,HL Half - Red- 42,762.0,S ,2018-02-21,
5977,CO-CS-590-60,LL Rear Derailleur - Yellow- 60,460.0,R ,2013-03-21,
6204,AC-PA-745-48,LL LL Fork - Red- 48,2787.0,R ,2023-02-11,
6400,AC-HP-124-48,ML HL Mountain Handlebars - Red- 48,1244.0,M ,2022-03-15,
5118,CL-TI-720-60,LL Road Tire Tube - Yellow- 60,191.0,R ,2016-10-12,2016-01-06
4520,AC-HE-644-44,HL Front Brakes - Blue- 44,1418.0,T ,2018-03-11,2022-01-10
6249,AC-BR-937-42,HL Headlights - Blue- 42,3176.0,R ,2014-06-24,2018-06-04
6389,CO-WH-991-44,LL Rear Derailleur - Silver- 44,,,2011-06-16,
3579,CO-HS-495-48,ML Bike Wash - Black- 48,2631.0,M ,2016-01-12,
2389,AC-BS-845-48,HL LL Mountain Seat/Saddle - Yellow- 48,3313.0,R ,2013-07-19,
4620,CO-BR-204-58,ML ML Bottom Bracket - Black- 58,3277.0,M ,2013-03-06,2015-04-29
2396,CO-HS-680-44,HL Short - White- 44,2367.0,R ,2023-11-20,
2849,CL-BS-966-62,ML ML Road Frame - Silver- 62,2695.0,M ,2023-12-23,2025-11-05
6662,AC-TT-353-38,HL ML Fork - Blue- 38,55.0,S ,2019-06-24,
626,AC-PU-515-58,HL LL Road Tire - Silver- 58,809.0,R ,2015-02-20,
5335,CO-RF-938-38,LL LL Road Front Wheel - White- 38,,M ,2021-11-27,2025-12-18
2296,AC-LO-209-48,ML LL Fork - Blue- 48,2916.0,T ,2014-07-13,2016-02-20
4264,BI-TB-696-38,ML HL Mountain Front Wheel - Red- 38,1596.0,S ,2017-04-11,2019-03-08
4196,CL-CA-345-58,ML ML Road Rear Wheel - Red- 58,99.0,M ,2012-07-31,2015-08-12
2964,CO-FO-562-38,LL LL Headset - Yellow- 38,623.0,R ,2012-04-13,
346,CO-WH-757-62,LL HL Mountain Rear Wheel - Yellow- 62,1824.0,R ,2020-10-09,2021-12-17
5052,AC-BR-204-52,HL Rear Derailleur - Blue- 52,2455.0,M ,2021-08-19,2023-06-01
1684,CL-SO-901-52,ML HL Road Handlebars - Yellow- 52,181.0,R ,2018-10-13,2021-08-02
1332,AC-BC-862-44,HL ML Road Frame - Red- 44,2351.0,R ,2013-09-27,
5099,CO-BR-960-38,ML Front Derailleur - Black- 38,2404.0,T ,2011-10-01,
4341,AC-FE-752-60,LL HL Touring Seat/Saddle - Red- 60,374.0,M ,2011-09-30,
235,CO-BB-230-42,ML HL Road Seat/Saddle - Blue- 42,2010.0,S ,2021-11-28,
867,AC-HE-132-52,LL All - White- 52,,R ,2020-06-18,
4152,BI-MB-276-38,LL Headlights - Red- 38,2663.0,,2019-01-21,2022-07-09
5708,CL-JE-422-48,HL LL Crankset - Blue- 48,3015.0,S ,2015-07-11,
659,BI-RB-152-60,ML Hitch Rack - Black- 60,1403.0,S ,2023-12-13,
3642,CL-GL-751-58,HL Touring Pedal - White- 58,55.0,T ,2017-07-09,
3506,CO-FO-131-52,HL ML Mountain Seat/Saddle - White- 52,2482.0,S ,2019-04-22,
3334,AC-FE-992-42,HL ML Bottom Bracket - Yellow- 42,923.0,S ,2018-08-11,
1611,CO-TF-453-52,LL ML Headset - Silver- 52,2843.0,M ,2020-07-23,
3492,CO-PD-353-38,LL Touring Rear Wheel - Red- 38,2081.0,S ,2025-01-27,
1468,AC-PA-809-44,LL Women's Mountain Shorts - White- 44,1275.0,S ,2024-12-04,2028-10-17
5057,AC-BC-443-60,LL Chain - White- 60,873.0,R ,2011-11-23,2012-10-27
1480,AC-PU-910-38,LL Rear Brakes - Blue- 38,3207.0,M ,2016-02-18,2017-03-22
6854,AC-PA-240-44,LL ML Touring Seat/Saddle - Black- 44,1115.0,S ,2020-08-20,2023-03-16
1659,AC-PU-452-62,LL Racing Socks - Black- 62,2304.0,M ,2021-03-09,2023-03-01
1262,AC-HP-133-48,LL LL Headset - Yellow- 48,2635.0,S ,2021-04-25,
3035,AC-FE-145-48,HL Classic Vest - White- 48,2061.0,,2016-01-24,2017-02-24
2647,CL-GL-133-48,ML HL Road Rear Wheel - White- 48,985.0,R ,2017-01-21,
4200,CO-WH-662-52,LL HL Touring Frame - White- 52,2098.0,S ,2022-04-22,
4550,AC-LO-805-52,ML HL Road Handlebars - Red- 52,1613.0,M ,2017-04-25,2020-01-25
486,AC-LO-441-60,ML AWC Logo Cap - Yellow- 60,881.0,M ,2016-03-30,
2651,AC-PA-161-44,ML ML Road Tire - Red- 44,,R ,2013-08-15,2015-03-26
2368,AC-LI-375-60,HL ML Headset - Blue- 60,1296.0,T ,2020-03-21,2024-08-07
798,CL-SO-864-60,ML HL Road Tire - Black- 60,3381.0,S ,2015-11-25,
2417,CL-GL-283-62,LL HL Mountain Tire - Yellow- 62,1971.0,R ,2013-04-13,
1180,CO-CH-123-48,LL Racing Socks - Red- 48,1660.0,M ,2020-06-08,
6253,AC-PU-825-62,LL Patch Kit/8 Patches - Yellow- 62,3462.0,M ,2024-05-07,
5060,AC-TT-920-58,HL ML Mountain Handlebars - White- 58,1926.0,S ,2019-01-17,
3394,CO-RF-614-48,HL LL Mountain Tire - Black- 48,1488.0,R ,2013-10-01,
2918,AC-HP-333-60,LL LL Touring Handlebars - Black- 60,139.0,S ,2020-02-06,2024-10-17
4450,AC-BC-653-44,HL Mountain Tire Tube - Black- 44,,,2022-01-22,2024-01-27
3544,CL-JE-304-38,HL HL Touring Handlebars - White- 38,2.0,T ,2014-09-11,
1969,CO-HB-370-52,LL ML Mountain Seat/Saddle - Silver- 52,3288.0,T ,2023-09-23,
2391,CO-SA-367-42,LL LL Mountain Tire - Red- 42,2615.0,M ,2013-12-31,2018-08-19
3967,CO-HB-803-42,ML Touring Tire - Red- 42,1632.0,T ,2012-12-26,
5629,CL-SH-284-58,LL Patch Kit/8 Patches - White- 58,3101.0,M ,2021-03-27,2024-10-23
4473,CO-BR-734-48,ML ML Mountain Frame - Red- 48,654.0,M ,2024-12-18,
2482,CO-HB-862-62,ML LL Mountain Pedal - Red- 62,1386.0,S ,2015-07-11,
4035,BI-MB-228-48,HL Rear Brakes - Black- 48,126.0,R ,2023-06-18,2026-03-26
1137,CO-TF-649-58,HL HL Headset - Yellow- 58,-1508.0,M ,2016-04-14,2020-03-23
3436,CO-SA-530-38,LL ML Mountain Rear Wheel - Black- 38,1994.0,,2018-11-04,2020-05-11
3278,BI-TB-472-62,LL LL Touring Seat/Saddle - Blue- 62,720.0,R ,2024-01-25,2027-06-13
6862,CO-TF-106-52,ML ML Road Front Wheel - White- 52,974.0,,2016-01-05,
234,CO-MF-317-60,LL HL Road Front Wheel - White- 60,,S ,2017-05-15,
5112,CO-PD-762-44,ML ML Bottom Bracket - Yellow- 44,1135.0,S ,2014-07-12,2017-07-29
6785,AC-PU-699-42,ML Touring Rear Wheel - Yellow- 42,1125.0,S ,2021-12-18,
653,CL-SO-684-48,HL HL Fork - White- 48,3491.0,R ,2022-01-10,
6085,AC-LI-944-48,HL ML Bottom Bracket - Blue- 48,2788.0,M ,2021-07-13,
4456,CL-TI-711-42,HL Women's Tights - Black- 42,1234.0,T ,2020-07-29,
6671,CO-SA-253-38,HL Patch Kit/8 Patches - White- 38,1271.0,M ,2016-10-21,2018-07-30
2352,CO-HS-641-44,HL ML Mountain Frame - Silver- 44,3420.0,R ,2011-10-16,
964,CO-SA-379-44,ML LL Road Tire - Black- 44,2424.0,T ,2015-03-26,
2475,CO-RF-447-44,ML HL Mountain Tire - Yellow- 44,2164.0,T ,2020-04-01,2023-08-27
1257,AC-FE-569-44,HL Touring Tire - Red- 44,2573.0,M ,2015-08-31,2017-08-13
990,CL-GL-404-42,ML Racing Socks - Black- 42,3459.0,M ,2016-04-11,
1110,AC-FE-827-42,ML ML Road Pedal - Blue- 42,3477.0,R ,2018-02-11,
3245,CO-BB-855-42,LL Touring Tire - Silver- 42,-50.0,S ,2020-07-05,
5170,AC-BS-102-60,ML HL Mountain Frame - White- 60,498.0,T ,2015-06-23,2018-02-22
2162,AC-LI-663-62,HL HL Touring Frame - Red- 62,1145.0,M ,2015-08-20,2020-06-04
2970,CO-HB-437-48,LL LL Mountain Tire - Black- 48,,R ,2022-03-28,2026-11-11
1407,CO-RF-873-62,HL Classic Vest - Blue- 62,318.0,T ,2018-12-11,
310,AC-HE-983-62,ML ML Road Front Wheel - Red- 62,2884.0,T ,2014-07-05,2018-04-14
1259,AC-BC-633-52,LL LL Road Frame - Blue- 52,3294.0,S ,2023-04-23,2026-04-29
1837,CO-PD-726-48,HL ML Mountain Front Wheel - Silver- 48,1924.0,S ,2018-11-14,
6716,AC-LI-338-42,HL ML Bottom Bracket - Red- 42,,T ,2021-12-21,
3041,BI-RB-940-52,HL Chain - Silver- 52,716.0,T ,2019-04-28,
4010,BI-MB-174-62,HL Front Derailleur - Black- 62,1077.0,R ,2019-12-19,
2653,AC-LO-340-58,HL LL Mountain Frame - Yellow- 58,1869.0,S ,2018-03-16,
1481,CL-BS-121-62,HL HL Road Rear Wheel - Silver- 62,1534.0,S ,2020-10-27,
6064,AC-BC-521-58,LL Women's Mountain Shorts - Red- 58,323.0,M ,2013-12-10,
6542,BI-TB-119-48,ML Rear Brakes - Silver- 48,2666.0,S ,2021-04-01,2025-12-06
2958,AC-FE-156-38,LL HL Road Handlebars - White- 38,879.0,S ,2024-04-28,
5684,CO-HB-433-42,LL ML Road Frame - Black- 42,1371.0,M ,2015-04-26,2019-03-09
976,CL-GL-717-38,HL Road Bottle Cage - Yellow- 38,1283.0,R ,2021-09-23,2025-06-25
5056,BI-MB-417-38,HL Cable Lock - Black- 38,661.0,R ,2025-01-22,2028-01-09
5268,CO-BR-127-52,LL ML Mountain Front Wheel - Yellow- 52,3169.0,T ,2017-04-05,
2099,CO-TF-523-62,LL ML Road Tire - Blue- 62,3053.0,S ,2022-03-30,
3870,CO-RF-918-60,LL Hitch Rack - Black- 60,,T ,2020-12-02,
3270,CL-GL-682-62,HL Classic Vest - Red- 62,1030.0,S ,2012-06-11,
378,BI-TB-767-60,ML HL Road Frame - Red- 60,2801.0,R ,2021-10-03,2022-06-20
283,CO-CH-307-42,ML Full - Yellow- 42,1770.0,S ,2017-05-08,
2863,BI-TB-290-48,ML Women's Tights - Black- 48,2967.0,M ,2021-07-09,2023-02-13
6875,CO-CS-190-60,LL Front Brakes - Yellow- 60,1174.0,T ,2014-05-25,
3195,CO-MF-524-38,HL HL Mountain Pedal - Red- 38,815.0,T ,2015-08-24,
2093,CL-JE-967-42,ML LL Road Front Wheel - Yellow- 42,-2814.0,T ,2011-10-16,
4254,AC-FE-800-62,ML ML Road Front Wheel - White- 62,1208.0,,2023-02-09,
2376,CO-HB-879-48,HL Women's Mountain Shorts - Blue- 48,1734.0,S ,2017-04-21,
5444,CO-MF-610-38,ML Minipump - White- 38,2955.0,R ,2022-04-20,2024-08-24
2778,CO-WH-751-52,ML Hydration Pack - Silver- 52,1254.0,T ,2015-07-27,
1202,AC-BC-979-38,HL ML Mountain Pedal - Red- 38,,M ,2017-07-27,
6359,CO-TF-773-42,HL HL Mountain Front Wheel - Blue- 42,2042.0,S ,2018-02-01,
5805,AC-LI-692-48,LL HL Road Front Wheel - Black- 48,2588.0,R ,2013-04-03,
3426,AC-HE-627-52,HL ML Road Rear Wheel - Blue- 52,2712.0,M ,2023-12-07,
2115,AC-PA-832-44,LL LL Road Frame - Red- 44,2291.0,R ,2017-12-14,
5399,CO-BR-345-48,LL LL Headset - Red- 48,1828.0,T ,2024-07-07,2028-11-27
3296,CL-TI-733-58,ML Mountain Bottle Cage - White- 58,2984.0,M ,2022-08-18,2025-11-13
1594,CO-RF-536-52,HL ML Mountain Frame - Red- 52,5.0,T ,2022-12-25,
3651,CO-SA-709-42,HL ML Road Rear Wheel - Red- 42,659.0,M ,2020-02-29,2021-07-10
1948,CO-RF-316-62,ML HL Crankset - Blue- 62,159.0,M ,2017-05-15,2018-08-23
6504,AC-BC-254-38,LL LL Mountain Rear Wheel - Silver- 38,,M ,2018-12-22,2022-10-31
1713,CL-TI-183-44,ML Bike Wash - Black- 44,3461.0,R ,2019-10-03,
2774,CO-HS-440-60,ML HL Road Tire - Red- 60,1353.0,S ,2014-06-18,2016-09-01
1841,CL-GL-109-42,HL HL Headset - Yellow- 42,2182.0,,2017-11-07,
3934,AC-HE-637-44,HL LL Mountain Rear Wheel - White- 44,2403.0,R ,2022-08-17,
2312,AC-FE-309-62,HL Patch Kit/8 Patches - Black- 62,3250.0,S ,2014-05-19,2015-08-26
476,CO-WH-629-42,ML LL Fork - Silver- 42,34.0,R ,2020-04-02,
1243,CO-TF-984-62,ML Water Bottle - Blue- 62,2630.0,R ,2024-07-24,2027-04-27
6135,BI-RB-434-48,HL HL Fork - Yellow- 48,,T ,2023-03-19,2024-06-17
2841,AC-BC-305-42,LL LL Mountain Front Wheel - Red- 42,,S ,2023-07-27,2024-05-27
3796,CO-WH-580-42,ML Full - Blue- 42,1671.0,T ,2020-08-24,
2795,CO-SA-106-60,ML Mountain Tire Tube - White- 60,2342.0,T ,2024-04-05,
2054,CL-VE-784-52,HL Bike Wash - Red- 52,1247.0,M ,2024-12-13,
6812,AC-BR-982-60,ML Racing Socks - Silver- 60,2538.0,,2024-04-23,
6413,CO-TF-401-62,HL HL Road Rear Wheel - Yellow- 62,708.0,T ,2020-08-04,2020-02-27
6699,CL-CA-176-38,ML Front Brakes - Red- 38,1569.0,S ,2013-01-20,
2424,CO-BR-799-62,LL Minipump - Silver- 62,,T ,2022-04-24,
354,CO-HB-299-44,HL HL Mountain Tire - Silver- 44,,T ,2018-05-28,2021-12-20
4637,CL-TI-493-52,LL LL Bottom Bracket - Yellow- 52,416.0,M ,2020-06-23,2021-08-20
4169,CL-TI-500-58,ML ML Road Handlebars - Blue- 58,1851.0,R ,2015-07-20,2019-12-19
6279,CL-SO-423-48,HL LL Road Front Wheel - Red- 48,2465.0,,2013-01-15,2014-03-18
4553,BI-TB-137-44,ML LL Road Front Wheel - Red- 44,317.0,M ,2021-12-13,
